"Provincia" "Municipio" "Partido" "VotosMuni" "PorcMuni" "Votos" "Porc" "VotosCCAA" "PorcCCAA"
"17650" "SEGOVIA" "BARBOLLA" "PSOE" 18 20.2247191011236 23338 31.4422364432469 364528 30.0245202005434
"17651" "SEGOVIA" "BARBOLLA" "VOX" 7 7.86516853932584 14435 19.4476254631189 214223 17.6445781693615
"17652" "SEGOVIA" "BARBOLLA" "Votos en blanco" 1 1.12359550561798 974 1.31222633883462 12153 1.00098756199031
"17653" "SEGOVIA" "BASARDILLA" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17654" "SEGOVIA" "BASARDILLA" "Cs" 9 9.47368421052632 3611 4.86493768945773 54538 4.49204802565849
"17655" "SEGOVIA" "BASARDILLA" "PACMA" 2 2.10526315789474 515 0.693836308521388 6508 0.536034481480536
"17656" "SEGOVIA" "BASARDILLA" "PCAS" 2 2.10526315789474 625 0.842034355001684 2834 0.233423743164696
"17657" "SEGOVIA" "BASARDILLA" "Podemos" 22 23.1578947368421 4461 6.01010441226002 61666 5.07914909879821
"17658" "SEGOVIA" "BASARDILLA" "PP" 25 26.3157894736842 25757 34.7012462108454 381498 31.4222622335374
"17659" "SEGOVIA" "BASARDILLA" "PSOE" 20 21.0526315789474 23338 31.4422364432469 364528 30.0245202005434
"17660" "SEGOVIA" "BASARDILLA" "VOX" 13 13.6842105263158 14435 19.4476254631189 214223 17.6445781693615
"17661" "SEGOVIA" "BASARDILLA" "Votos en blanco" 2 2.10526315789474 974 1.31222633883462 12153 1.00098756199031
"17662" "SEGOVIA" "BERCIAL" "centrados" 1 1.33333333333333 509 0.685752778713372 509 0.041924024442777
"17663" "SEGOVIA" "BERCIAL" "Cs" 2 2.66666666666667 3611 4.86493768945773 54538 4.49204802565849
"17664" "SEGOVIA" "BERCIAL" "PACMA" 1 1.33333333333333 515 0.693836308521388 6508 0.536034481480536
"17665" "SEGOVIA" "BERCIAL" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17666" "SEGOVIA" "BERCIAL" "Podemos" 0 0 4461 6.01010441226002 61666 5.07914909879821
"17667" "SEGOVIA" "BERCIAL" "PP" 33 44 25757 34.7012462108454 381498 31.4222622335374
"17668" "SEGOVIA" "BERCIAL" "PSOE" 17 22.6666666666667 23338 31.4422364432469 364528 30.0245202005434
"17669" "SEGOVIA" "BERCIAL" "VOX" 21 28 14435 19.4476254631189 214223 17.6445781693615
"17670" "SEGOVIA" "BERCIAL" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17671" "SEGOVIA" "BERCIMUEL" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17672" "SEGOVIA" "BERCIMUEL" "Cs" 0 0 3611 4.86493768945773 54538 4.49204802565849
"17673" "SEGOVIA" "BERCIMUEL" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17674" "SEGOVIA" "BERCIMUEL" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17675" "SEGOVIA" "BERCIMUEL" "Podemos" 0 0 4461 6.01010441226002 61666 5.07914909879821
"17676" "SEGOVIA" "BERCIMUEL" "PP" 8 33.3333333333333 25757 34.7012462108454 381498 31.4222622335374
"17677" "SEGOVIA" "BERCIMUEL" "PSOE" 11 45.8333333333333 23338 31.4422364432469 364528 30.0245202005434
"17678" "SEGOVIA" "BERCIMUEL" "VOX" 4 16.6666666666667 14435 19.4476254631189 214223 17.6445781693615
"17679" "SEGOVIA" "BERCIMUEL" "Votos en blanco" 1 4.16666666666667 974 1.31222633883462 12153 1.00098756199031
"17680" "SEGOVIA" "BERNARDOS" "centrados" 1 0.321543408360129 509 0.685752778713372 509 0.041924024442777
"17681" "SEGOVIA" "BERNARDOS" "Cs" 8 2.57234726688103 3611 4.86493768945773 54538 4.49204802565849
"17682" "SEGOVIA" "BERNARDOS" "PACMA" 1 0.321543408360129 515 0.693836308521388 6508 0.536034481480536
"17683" "SEGOVIA" "BERNARDOS" "PCAS" 3 0.964630225080386 625 0.842034355001684 2834 0.233423743164696
"17684" "SEGOVIA" "BERNARDOS" "Podemos" 37 11.8971061093248 4461 6.01010441226002 61666 5.07914909879821
"17685" "SEGOVIA" "BERNARDOS" "PP" 83 26.6881028938907 25757 34.7012462108454 381498 31.4222622335374
"17686" "SEGOVIA" "BERNARDOS" "PSOE" 136 43.7299035369775 23338 31.4422364432469 364528 30.0245202005434
"17687" "SEGOVIA" "BERNARDOS" "VOX" 37 11.8971061093248 14435 19.4476254631189 214223 17.6445781693615
"17688" "SEGOVIA" "BERNARDOS" "Votos en blanco" 5 1.60771704180064 974 1.31222633883462 12153 1.00098756199031
"17689" "SEGOVIA" "BERNUY DE PORREROS" "centrados" 3 0.789473684210526 509 0.685752778713372 509 0.041924024442777
"17690" "SEGOVIA" "BERNUY DE PORREROS" "Cs" 25 6.57894736842105 3611 4.86493768945773 54538 4.49204802565849
"17691" "SEGOVIA" "BERNUY DE PORREROS" "PACMA" 6 1.57894736842105 515 0.693836308521388 6508 0.536034481480536
"17692" "SEGOVIA" "BERNUY DE PORREROS" "PCAS" 5 1.31578947368421 625 0.842034355001684 2834 0.233423743164696
"17693" "SEGOVIA" "BERNUY DE PORREROS" "Podemos" 39 10.2631578947368 4461 6.01010441226002 61666 5.07914909879821
"17694" "SEGOVIA" "BERNUY DE PORREROS" "PP" 108 28.4210526315789 25757 34.7012462108454 381498 31.4222622335374
"17695" "SEGOVIA" "BERNUY DE PORREROS" "PSOE" 127 33.4210526315789 23338 31.4422364432469 364528 30.0245202005434
"17696" "SEGOVIA" "BERNUY DE PORREROS" "VOX" 66 17.3684210526316 14435 19.4476254631189 214223 17.6445781693615
"17697" "SEGOVIA" "BERNUY DE PORREROS" "Votos en blanco" 1 0.263157894736842 974 1.31222633883462 12153 1.00098756199031
"17698" "SEGOVIA" "BOCEGUILLAS" "centrados" 1 0.50251256281407 509 0.685752778713372 509 0.041924024442777
"17699" "SEGOVIA" "BOCEGUILLAS" "Cs" 12 6.03015075376884 3611 4.86493768945773 54538 4.49204802565849
"17700" "SEGOVIA" "BOCEGUILLAS" "PACMA" 1 0.50251256281407 515 0.693836308521388 6508 0.536034481480536
"17701" "SEGOVIA" "BOCEGUILLAS" "PCAS" 1 0.50251256281407 625 0.842034355001684 2834 0.233423743164696
"17702" "SEGOVIA" "BOCEGUILLAS" "Podemos" 2 1.00502512562814 4461 6.01010441226002 61666 5.07914909879821
"17703" "SEGOVIA" "BOCEGUILLAS" "PP" 82 41.2060301507538 25757 34.7012462108454 381498 31.4222622335374
"17704" "SEGOVIA" "BOCEGUILLAS" "PSOE" 63 31.6582914572864 23338 31.4422364432469 364528 30.0245202005434
"17705" "SEGOVIA" "BOCEGUILLAS" "VOX" 32 16.0804020100502 14435 19.4476254631189 214223 17.6445781693615
"17706" "SEGOVIA" "BOCEGUILLAS" "Votos en blanco" 5 2.51256281407035 974 1.31222633883462 12153 1.00098756199031
"17707" "SEGOVIA" "BRIEVA" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17708" "SEGOVIA" "BRIEVA" "Cs" 4 7.27272727272727 3611 4.86493768945773 54538 4.49204802565849
"17709" "SEGOVIA" "BRIEVA" "PACMA" 3 5.45454545454545 515 0.693836308521388 6508 0.536034481480536
"17710" "SEGOVIA" "BRIEVA" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17711" "SEGOVIA" "BRIEVA" "Podemos" 7 12.7272727272727 4461 6.01010441226002 61666 5.07914909879821
"17712" "SEGOVIA" "BRIEVA" "PP" 21 38.1818181818182 25757 34.7012462108454 381498 31.4222622335374
"17713" "SEGOVIA" "BRIEVA" "PSOE" 11 20 23338 31.4422364432469 364528 30.0245202005434
"17714" "SEGOVIA" "BRIEVA" "VOX" 8 14.5454545454545 14435 19.4476254631189 214223 17.6445781693615
"17715" "SEGOVIA" "BRIEVA" "Votos en blanco" 1 1.81818181818182 974 1.31222633883462 12153 1.00098756199031
"17716" "SEGOVIA" "CABALLAR" "centrados" 4 7.69230769230769 509 0.685752778713372 509 0.041924024442777
"17717" "SEGOVIA" "CABALLAR" "Cs" 2 3.84615384615385 3611 4.86493768945773 54538 4.49204802565849
"17718" "SEGOVIA" "CABALLAR" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17719" "SEGOVIA" "CABALLAR" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17720" "SEGOVIA" "CABALLAR" "Podemos" 1 1.92307692307692 4461 6.01010441226002 61666 5.07914909879821
"17721" "SEGOVIA" "CABALLAR" "PP" 24 46.1538461538462 25757 34.7012462108454 381498 31.4222622335374
"17722" "SEGOVIA" "CABALLAR" "PSOE" 8 15.3846153846154 23338 31.4422364432469 364528 30.0245202005434
"17723" "SEGOVIA" "CABALLAR" "VOX" 7 13.4615384615385 14435 19.4476254631189 214223 17.6445781693615
"17724" "SEGOVIA" "CABALLAR" "Votos en blanco" 6 11.5384615384615 974 1.31222633883462 12153 1.00098756199031
"17725" "SEGOVIA" "CABAÑAS DE POLENDOS" "centrados" 1 0.900900900900901 509 0.685752778713372 509 0.041924024442777
"17726" "SEGOVIA" "CABAÑAS DE POLENDOS" "Cs" 10 9.00900900900901 3611 4.86493768945773 54538 4.49204802565849
"17727" "SEGOVIA" "CABAÑAS DE POLENDOS" "PACMA" 1 0.900900900900901 515 0.693836308521388 6508 0.536034481480536
"17728" "SEGOVIA" "CABAÑAS DE POLENDOS" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17729" "SEGOVIA" "CABAÑAS DE POLENDOS" "Podemos" 6 5.40540540540541 4461 6.01010441226002 61666 5.07914909879821
"17730" "SEGOVIA" "CABAÑAS DE POLENDOS" "PP" 32 28.8288288288288 25757 34.7012462108454 381498 31.4222622335374
"17731" "SEGOVIA" "CABAÑAS DE POLENDOS" "PSOE" 35 31.5315315315315 23338 31.4422364432469 364528 30.0245202005434
"17732" "SEGOVIA" "CABAÑAS DE POLENDOS" "VOX" 26 23.4234234234234 14435 19.4476254631189 214223 17.6445781693615
"17733" "SEGOVIA" "CABAÑAS DE POLENDOS" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17734" "SEGOVIA" "CABEZUELA" "centrados" 8 2.27272727272727 509 0.685752778713372 509 0.041924024442777
"17735" "SEGOVIA" "CABEZUELA" "Cs" 20 5.68181818181818 3611 4.86493768945773 54538 4.49204802565849
"17736" "SEGOVIA" "CABEZUELA" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17737" "SEGOVIA" "CABEZUELA" "PCAS" 2 0.568181818181818 625 0.842034355001684 2834 0.233423743164696
"17738" "SEGOVIA" "CABEZUELA" "Podemos" 0 0 4461 6.01010441226002 61666 5.07914909879821
"17739" "SEGOVIA" "CABEZUELA" "PP" 157 44.6022727272727 25757 34.7012462108454 381498 31.4222622335374
"17740" "SEGOVIA" "CABEZUELA" "PSOE" 73 20.7386363636364 23338 31.4422364432469 364528 30.0245202005434
"17741" "SEGOVIA" "CABEZUELA" "VOX" 81 23.0113636363636 14435 19.4476254631189 214223 17.6445781693615
"17742" "SEGOVIA" "CABEZUELA" "Votos en blanco" 11 3.125 974 1.31222633883462 12153 1.00098756199031
"17743" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17744" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "Cs" 0 0 3611 4.86493768945773 54538 4.49204802565849
"17745" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17746" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17747" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "Podemos" 0 0 4461 6.01010441226002 61666 5.07914909879821
"17748" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "PP" 8 53.3333333333333 25757 34.7012462108454 381498 31.4222622335374
"17749" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "PSOE" 6 40 23338 31.4422364432469 364528 30.0245202005434
"17750" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "VOX" 1 6.66666666666667 14435 19.4476254631189 214223 17.6445781693615
"17751" "SEGOVIA" "CALABAZAS DE FUENTIDUEÑA" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17752" "SEGOVIA" "CAMPO DE SAN PEDRO" "centrados" 1 0.862068965517241 509 0.685752778713372 509 0.041924024442777
"17753" "SEGOVIA" "CAMPO DE SAN PEDRO" "Cs" 4 3.44827586206897 3611 4.86493768945773 54538 4.49204802565849
"17754" "SEGOVIA" "CAMPO DE SAN PEDRO" "PACMA" 1 0.862068965517241 515 0.693836308521388 6508 0.536034481480536
"17755" "SEGOVIA" "CAMPO DE SAN PEDRO" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17756" "SEGOVIA" "CAMPO DE SAN PEDRO" "Podemos" 9 7.75862068965517 4461 6.01010441226002 61666 5.07914909879821
"17757" "SEGOVIA" "CAMPO DE SAN PEDRO" "PP" 53 45.6896551724138 25757 34.7012462108454 381498 31.4222622335374
"17758" "SEGOVIA" "CAMPO DE SAN PEDRO" "PSOE" 26 22.4137931034483 23338 31.4422364432469 364528 30.0245202005434
"17759" "SEGOVIA" "CAMPO DE SAN PEDRO" "VOX" 18 15.5172413793103 14435 19.4476254631189 214223 17.6445781693615
"17760" "SEGOVIA" "CAMPO DE SAN PEDRO" "Votos en blanco" 4 3.44827586206897 974 1.31222633883462 12153 1.00098756199031
"17761" "SEGOVIA" "CANTALEJO" "centrados" 1 0.0679809653297077 509 0.685752778713372 509 0.041924024442777
"17762" "SEGOVIA" "CANTALEJO" "Cs" 65 4.418762746431 3611 4.86493768945773 54538 4.49204802565849
"17763" "SEGOVIA" "CANTALEJO" "PACMA" 10 0.679809653297077 515 0.693836308521388 6508 0.536034481480536
"17764" "SEGOVIA" "CANTALEJO" "PCAS" 6 0.407885791978246 625 0.842034355001684 2834 0.233423743164696
"17765" "SEGOVIA" "CANTALEJO" "Podemos" 38 2.58327668252889 4461 6.01010441226002 61666 5.07914909879821
"17766" "SEGOVIA" "CANTALEJO" "PP" 568 38.613188307274 25757 34.7012462108454 381498 31.4222622335374
"17767" "SEGOVIA" "CANTALEJO" "PSOE" 417 28.3480625424881 23338 31.4422364432469 364528 30.0245202005434
"17768" "SEGOVIA" "CANTALEJO" "VOX" 343 23.3174711080897 14435 19.4476254631189 214223 17.6445781693615
"17769" "SEGOVIA" "CANTALEJO" "Votos en blanco" 23 1.56356220258328 974 1.31222633883462 12153 1.00098756199031
"17770" "SEGOVIA" "CANTIMPALOS" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17771" "SEGOVIA" "CANTIMPALOS" "Cs" 32 5.35117056856187 3611 4.86493768945773 54538 4.49204802565849
"17772" "SEGOVIA" "CANTIMPALOS" "PACMA" 1 0.167224080267559 515 0.693836308521388 6508 0.536034481480536
"17773" "SEGOVIA" "CANTIMPALOS" "PCAS" 6 1.00334448160535 625 0.842034355001684 2834 0.233423743164696
"17774" "SEGOVIA" "CANTIMPALOS" "Podemos" 19 3.17725752508361 4461 6.01010441226002 61666 5.07914909879821
"17775" "SEGOVIA" "CANTIMPALOS" "PP" 223 37.2909698996655 25757 34.7012462108454 381498 31.4222622335374
"17776" "SEGOVIA" "CANTIMPALOS" "PSOE" 188 31.438127090301 23338 31.4422364432469 364528 30.0245202005434
"17777" "SEGOVIA" "CANTIMPALOS" "VOX" 123 20.5685618729097 14435 19.4476254631189 214223 17.6445781693615
"17778" "SEGOVIA" "CANTIMPALOS" "Votos en blanco" 6 1.00334448160535 974 1.31222633883462 12153 1.00098756199031
"17779" "SEGOVIA" "CARBONERO EL MAYOR" "centrados" 8 0.657354149548069 509 0.685752778713372 509 0.041924024442777
"17780" "SEGOVIA" "CARBONERO EL MAYOR" "Cs" 38 3.12243221035333 3611 4.86493768945773 54538 4.49204802565849
"17781" "SEGOVIA" "CARBONERO EL MAYOR" "PACMA" 1 0.0821692686935086 515 0.693836308521388 6508 0.536034481480536
"17782" "SEGOVIA" "CARBONERO EL MAYOR" "PCAS" 3 0.246507806080526 625 0.842034355001684 2834 0.233423743164696
"17783" "SEGOVIA" "CARBONERO EL MAYOR" "Podemos" 31 2.54724732949877 4461 6.01010441226002 61666 5.07914909879821
"17784" "SEGOVIA" "CARBONERO EL MAYOR" "PP" 549 45.1109285127362 25757 34.7012462108454 381498 31.4222622335374
"17785" "SEGOVIA" "CARBONERO EL MAYOR" "PSOE" 336 27.6088742810189 23338 31.4422364432469 364528 30.0245202005434
"17786" "SEGOVIA" "CARBONERO EL MAYOR" "VOX" 231 18.9811010682005 14435 19.4476254631189 214223 17.6445781693615
"17787" "SEGOVIA" "CARBONERO EL MAYOR" "Votos en blanco" 20 1.64338537387017 974 1.31222633883462 12153 1.00098756199031
"17788" "SEGOVIA" "CARRASCAL DEL RIO" "centrados" 1 1.0752688172043 509 0.685752778713372 509 0.041924024442777
"17789" "SEGOVIA" "CARRASCAL DEL RIO" "Cs" 5 5.37634408602151 3611 4.86493768945773 54538 4.49204802565849
"17790" "SEGOVIA" "CARRASCAL DEL RIO" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17791" "SEGOVIA" "CARRASCAL DEL RIO" "PCAS" 1 1.0752688172043 625 0.842034355001684 2834 0.233423743164696
"17792" "SEGOVIA" "CARRASCAL DEL RIO" "Podemos" 4 4.3010752688172 4461 6.01010441226002 61666 5.07914909879821
"17793" "SEGOVIA" "CARRASCAL DEL RIO" "PP" 41 44.0860215053763 25757 34.7012462108454 381498 31.4222622335374
"17794" "SEGOVIA" "CARRASCAL DEL RIO" "PSOE" 28 30.1075268817204 23338 31.4422364432469 364528 30.0245202005434
"17795" "SEGOVIA" "CARRASCAL DEL RIO" "VOX" 12 12.9032258064516 14435 19.4476254631189 214223 17.6445781693615
"17796" "SEGOVIA" "CARRASCAL DEL RIO" "Votos en blanco" 1 1.0752688172043 974 1.31222633883462 12153 1.00098756199031
"17797" "SEGOVIA" "CASLA" "centrados" 1 1.12359550561798 509 0.685752778713372 509 0.041924024442777
"17798" "SEGOVIA" "CASLA" "Cs" 1 1.12359550561798 3611 4.86493768945773 54538 4.49204802565849
"17799" "SEGOVIA" "CASLA" "PACMA" 1 1.12359550561798 515 0.693836308521388 6508 0.536034481480536
"17800" "SEGOVIA" "CASLA" "PCAS" 3 3.37078651685393 625 0.842034355001684 2834 0.233423743164696
"17801" "SEGOVIA" "CASLA" "Podemos" 5 5.61797752808989 4461 6.01010441226002 61666 5.07914909879821
"17802" "SEGOVIA" "CASLA" "PP" 26 29.2134831460674 25757 34.7012462108454 381498 31.4222622335374
"17803" "SEGOVIA" "CASLA" "PSOE" 26 29.2134831460674 23338 31.4422364432469 364528 30.0245202005434
"17804" "SEGOVIA" "CASLA" "VOX" 26 29.2134831460674 14435 19.4476254631189 214223 17.6445781693615
"17805" "SEGOVIA" "CASLA" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17806" "SEGOVIA" "CASTILLEJO DE MESLEON" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17807" "SEGOVIA" "CASTILLEJO DE MESLEON" "Cs" 1 1.51515151515152 3611 4.86493768945773 54538 4.49204802565849
"17808" "SEGOVIA" "CASTILLEJO DE MESLEON" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17809" "SEGOVIA" "CASTILLEJO DE MESLEON" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17810" "SEGOVIA" "CASTILLEJO DE MESLEON" "Podemos" 2 3.03030303030303 4461 6.01010441226002 61666 5.07914909879821
"17811" "SEGOVIA" "CASTILLEJO DE MESLEON" "PP" 27 40.9090909090909 25757 34.7012462108454 381498 31.4222622335374
"17812" "SEGOVIA" "CASTILLEJO DE MESLEON" "PSOE" 27 40.9090909090909 23338 31.4422364432469 364528 30.0245202005434
"17813" "SEGOVIA" "CASTILLEJO DE MESLEON" "VOX" 9 13.6363636363636 14435 19.4476254631189 214223 17.6445781693615
"17814" "SEGOVIA" "CASTILLEJO DE MESLEON" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17815" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17816" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "Cs" 3 10 3611 4.86493768945773 54538 4.49204802565849
"17817" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17818" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17819" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "Podemos" 1 3.33333333333333 4461 6.01010441226002 61666 5.07914909879821
"17820" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "PP" 14 46.6666666666667 25757 34.7012462108454 381498 31.4222622335374
"17821" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "PSOE" 8 26.6666666666667 23338 31.4422364432469 364528 30.0245202005434
"17822" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "VOX" 4 13.3333333333333 14435 19.4476254631189 214223 17.6445781693615
"17823" "SEGOVIA" "CASTRO DE FUENTIDUEÑA" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17824" "SEGOVIA" "CASTROJIMENO" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17825" "SEGOVIA" "CASTROJIMENO" "Cs" 1 4.76190476190476 3611 4.86493768945773 54538 4.49204802565849
"17826" "SEGOVIA" "CASTROJIMENO" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17827" "SEGOVIA" "CASTROJIMENO" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17828" "SEGOVIA" "CASTROJIMENO" "Podemos" 2 9.52380952380952 4461 6.01010441226002 61666 5.07914909879821
"17829" "SEGOVIA" "CASTROJIMENO" "PP" 8 38.0952380952381 25757 34.7012462108454 381498 31.4222622335374
"17830" "SEGOVIA" "CASTROJIMENO" "PSOE" 7 33.3333333333333 23338 31.4422364432469 364528 30.0245202005434
"17831" "SEGOVIA" "CASTROJIMENO" "VOX" 2 9.52380952380952 14435 19.4476254631189 214223 17.6445781693615
"17832" "SEGOVIA" "CASTROJIMENO" "Votos en blanco" 1 4.76190476190476 974 1.31222633883462 12153 1.00098756199031
"17833" "SEGOVIA" "CASTROSERNA DE ABAJO" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17834" "SEGOVIA" "CASTROSERNA DE ABAJO" "Cs" 0 0 3611 4.86493768945773 54538 4.49204802565849
"17835" "SEGOVIA" "CASTROSERNA DE ABAJO" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17836" "SEGOVIA" "CASTROSERNA DE ABAJO" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
"17837" "SEGOVIA" "CASTROSERNA DE ABAJO" "Podemos" 1 4.76190476190476 4461 6.01010441226002 61666 5.07914909879821
"17838" "SEGOVIA" "CASTROSERNA DE ABAJO" "PP" 16 76.1904761904762 25757 34.7012462108454 381498 31.4222622335374
"17839" "SEGOVIA" "CASTROSERNA DE ABAJO" "PSOE" 3 14.2857142857143 23338 31.4422364432469 364528 30.0245202005434
"17840" "SEGOVIA" "CASTROSERNA DE ABAJO" "VOX" 1 4.76190476190476 14435 19.4476254631189 214223 17.6445781693615
"17841" "SEGOVIA" "CASTROSERNA DE ABAJO" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17842" "SEGOVIA" "CASTROSERRACIN" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17843" "SEGOVIA" "CASTROSERRACIN" "Cs" 0 0 3611 4.86493768945773 54538 4.49204802565849
"17844" "SEGOVIA" "CASTROSERRACIN" "PACMA" 1 4.54545454545455 515 0.693836308521388 6508 0.536034481480536
"17845" "SEGOVIA" "CASTROSERRACIN" "PCAS" 3 13.6363636363636 625 0.842034355001684 2834 0.233423743164696
"17846" "SEGOVIA" "CASTROSERRACIN" "Podemos" 0 0 4461 6.01010441226002 61666 5.07914909879821
"17847" "SEGOVIA" "CASTROSERRACIN" "PP" 10 45.4545454545455 25757 34.7012462108454 381498 31.4222622335374
"17848" "SEGOVIA" "CASTROSERRACIN" "PSOE" 6 27.2727272727273 23338 31.4422364432469 364528 30.0245202005434
"17849" "SEGOVIA" "CASTROSERRACIN" "VOX" 2 9.09090909090909 14435 19.4476254631189 214223 17.6445781693615
"17850" "SEGOVIA" "CASTROSERRACIN" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17851" "SEGOVIA" "CEDILLO DE LA TORRE" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17852" "SEGOVIA" "CEDILLO DE LA TORRE" "Cs" 1 2.04081632653061 3611 4.86493768945773 54538 4.49204802565849
"17853" "SEGOVIA" "CEDILLO DE LA TORRE" "PACMA" 1 2.04081632653061 515 0.693836308521388 6508 0.536034481480536
"17854" "SEGOVIA" "CEDILLO DE LA TORRE" "PCAS" 1 2.04081632653061 625 0.842034355001684 2834 0.233423743164696
"17855" "SEGOVIA" "CEDILLO DE LA TORRE" "Podemos" 6 12.2448979591837 4461 6.01010441226002 61666 5.07914909879821
"17856" "SEGOVIA" "CEDILLO DE LA TORRE" "PP" 16 32.6530612244898 25757 34.7012462108454 381498 31.4222622335374
"17857" "SEGOVIA" "CEDILLO DE LA TORRE" "PSOE" 16 32.6530612244898 23338 31.4422364432469 364528 30.0245202005434
"17858" "SEGOVIA" "CEDILLO DE LA TORRE" "VOX" 8 16.3265306122449 14435 19.4476254631189 214223 17.6445781693615
"17859" "SEGOVIA" "CEDILLO DE LA TORRE" "Votos en blanco" 0 0 974 1.31222633883462 12153 1.00098756199031
"17860" "SEGOVIA" "CEREZO DE ABAJO" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17861" "SEGOVIA" "CEREZO DE ABAJO" "Cs" 0 0 3611 4.86493768945773 54538 4.49204802565849
"17862" "SEGOVIA" "CEREZO DE ABAJO" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17863" "SEGOVIA" "CEREZO DE ABAJO" "PCAS" 1 1.61290322580645 625 0.842034355001684 2834 0.233423743164696
"17864" "SEGOVIA" "CEREZO DE ABAJO" "Podemos" 8 12.9032258064516 4461 6.01010441226002 61666 5.07914909879821
"17865" "SEGOVIA" "CEREZO DE ABAJO" "PP" 19 30.6451612903226 25757 34.7012462108454 381498 31.4222622335374
"17866" "SEGOVIA" "CEREZO DE ABAJO" "PSOE" 18 29.0322580645161 23338 31.4422364432469 364528 30.0245202005434
"17867" "SEGOVIA" "CEREZO DE ABAJO" "VOX" 15 24.1935483870968 14435 19.4476254631189 214223 17.6445781693615
"17868" "SEGOVIA" "CEREZO DE ABAJO" "Votos en blanco" 1 1.61290322580645 974 1.31222633883462 12153 1.00098756199031
"17869" "SEGOVIA" "CEREZO DE ARRIBA" "centrados" 0 0 509 0.685752778713372 509 0.041924024442777
"17870" "SEGOVIA" "CEREZO DE ARRIBA" "Cs" 5 6.84931506849315 3611 4.86493768945773 54538 4.49204802565849
"17871" "SEGOVIA" "CEREZO DE ARRIBA" "PACMA" 0 0 515 0.693836308521388 6508 0.536034481480536
"17872" "SEGOVIA" "CEREZO DE ARRIBA" "PCAS" 0 0 625 0.842034355001684 2834 0.233423743164696
