"Provincia"	"Municipio"	"Partido"	"VotosMuni"
"23339"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"PP"	28
"23340"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"PSOE"	11
"23341"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"TyF"	1
"23342"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"UNIÓN REGIONALISTA"	0
"23343"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"VOX"	8
"23344"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"Votos en blanco"	3
"23345"	"VALLADOLID"	"MATILLA DE LOS CAÑOS"	"Votos nulos"	0
"23346"	"VALLADOLID"	"MAYORGA"	"ahora Decide"	0
"23347"	"VALLADOLID"	"MAYORGA"	"CI - CCD"	0
"23348"	"VALLADOLID"	"MAYORGA"	"CONTIGO"	0
"23349"	"VALLADOLID"	"MAYORGA"	"Cs"	70
"23350"	"VALLADOLID"	"MAYORGA"	"FE de las JONS"	2
"23351"	"VALLADOLID"	"MAYORGA"	"IU"	8
"23352"	"VALLADOLID"	"MAYORGA"	"PACMA"	5
"23353"	"VALLADOLID"	"MAYORGA"	"PCPE"	0
"23354"	"VALLADOLID"	"MAYORGA"	"PCTE"	0
"23355"	"VALLADOLID"	"MAYORGA"	"Podemos"	27
"23356"	"VALLADOLID"	"MAYORGA"	"PP"	373
"23357"	"VALLADOLID"	"MAYORGA"	"PSOE"	366
"23358"	"VALLADOLID"	"MAYORGA"	"TyF"	0
"23359"	"VALLADOLID"	"MAYORGA"	"UNIÓN REGIONALISTA"	0
"23360"	"VALLADOLID"	"MAYORGA"	"VOX"	28
"23361"	"VALLADOLID"	"MAYORGA"	"Votos en blanco"	10
"23362"	"VALLADOLID"	"MAYORGA"	"Votos nulos"	14
"23363"	"VALLADOLID"	"MEDINA DE RIOSECO"	"ahora Decide"	0
"23364"	"VALLADOLID"	"MEDINA DE RIOSECO"	"CI - CCD"	2
"23365"	"VALLADOLID"	"MEDINA DE RIOSECO"	"CONTIGO"	0
"23366"	"VALLADOLID"	"MEDINA DE RIOSECO"	"Cs"	284
"23367"	"VALLADOLID"	"MEDINA DE RIOSECO"	"FE de las JONS"	1
"23368"	"VALLADOLID"	"MEDINA DE RIOSECO"	"IU"	52
"23369"	"VALLADOLID"	"MEDINA DE RIOSECO"	"PACMA"	10
"23370"	"VALLADOLID"	"MEDINA DE RIOSECO"	"PCPE"	1
"23371"	"VALLADOLID"	"MEDINA DE RIOSECO"	"PCTE"	1
"23372"	"VALLADOLID"	"MEDINA DE RIOSECO"	"Podemos"	72
"23373"	"VALLADOLID"	"MEDINA DE RIOSECO"	"PP"	1249
"23374"	"VALLADOLID"	"MEDINA DE RIOSECO"	"PSOE"	1083
"23375"	"VALLADOLID"	"MEDINA DE RIOSECO"	"TyF"	1
"23376"	"VALLADOLID"	"MEDINA DE RIOSECO"	"UNIÓN REGIONALISTA"	1
"23377"	"VALLADOLID"	"MEDINA DE RIOSECO"	"VOX"	157
"23378"	"VALLADOLID"	"MEDINA DE RIOSECO"	"Votos en blanco"	39
"23379"	"VALLADOLID"	"MEDINA DE RIOSECO"	"Votos nulos"	38
"23380"	"VALLADOLID"	"MEDINA DEL CAMPO"	"ahora Decide"	5
"23381"	"VALLADOLID"	"MEDINA DEL CAMPO"	"CI - CCD"	42
"23382"	"VALLADOLID"	"MEDINA DEL CAMPO"	"CONTIGO"	8
"23383"	"VALLADOLID"	"MEDINA DEL CAMPO"	"Cs"	1927
"23384"	"VALLADOLID"	"MEDINA DEL CAMPO"	"FE de las JONS"	8
"23385"	"VALLADOLID"	"MEDINA DEL CAMPO"	"IU"	328
"23386"	"VALLADOLID"	"MEDINA DEL CAMPO"	"PACMA"	65
"23387"	"VALLADOLID"	"MEDINA DEL CAMPO"	"PCPE"	10
"23388"	"VALLADOLID"	"MEDINA DEL CAMPO"	"PCTE"	15
"23389"	"VALLADOLID"	"MEDINA DEL CAMPO"	"Podemos"	455
"23390"	"VALLADOLID"	"MEDINA DEL CAMPO"	"PP"	3978
"23391"	"VALLADOLID"	"MEDINA DEL CAMPO"	"PSOE"	3831
"23392"	"VALLADOLID"	"MEDINA DEL CAMPO"	"TyF"	5
"23393"	"VALLADOLID"	"MEDINA DEL CAMPO"	"UNIÓN REGIONALISTA"	19
"23394"	"VALLADOLID"	"MEDINA DEL CAMPO"	"VOX"	591
"23395"	"VALLADOLID"	"MEDINA DEL CAMPO"	"Votos en blanco"	168
"23396"	"VALLADOLID"	"MEDINA DEL CAMPO"	"Votos nulos"	106
"23397"	"VALLADOLID"	"MEGECES"	"ahora Decide"	0
"23398"	"VALLADOLID"	"MEGECES"	"CI - CCD"	0
"23399"	"VALLADOLID"	"MEGECES"	"CONTIGO"	0
"23400"	"VALLADOLID"	"MEGECES"	"Cs"	44
"23401"	"VALLADOLID"	"MEGECES"	"FE de las JONS"	0
"23402"	"VALLADOLID"	"MEGECES"	"IU"	5
"23403"	"VALLADOLID"	"MEGECES"	"PACMA"	2
"23404"	"VALLADOLID"	"MEGECES"	"PCPE"	1
"23405"	"VALLADOLID"	"MEGECES"	"PCTE"	1
"23406"	"VALLADOLID"	"MEGECES"	"Podemos"	13
"23407"	"VALLADOLID"	"MEGECES"	"PP"	111
"23408"	"VALLADOLID"	"MEGECES"	"PSOE"	108
"23409"	"VALLADOLID"	"MEGECES"	"TyF"	0
"23410"	"VALLADOLID"	"MEGECES"	"UNIÓN REGIONALISTA"	1
"23411"	"VALLADOLID"	"MEGECES"	"VOX"	9
"23412"	"VALLADOLID"	"MEGECES"	"Votos en blanco"	2
"23413"	"VALLADOLID"	"MEGECES"	"Votos nulos"	5
"23414"	"VALLADOLID"	"MELGAR DE ABAJO"	"ahora Decide"	0
"23415"	"VALLADOLID"	"MELGAR DE ABAJO"	"CI - CCD"	0
"23416"	"VALLADOLID"	"MELGAR DE ABAJO"	"CONTIGO"	0
"23417"	"VALLADOLID"	"MELGAR DE ABAJO"	"Cs"	16
"23418"	"VALLADOLID"	"MELGAR DE ABAJO"	"FE de las JONS"	0
"23419"	"VALLADOLID"	"MELGAR DE ABAJO"	"IU"	0
"23420"	"VALLADOLID"	"MELGAR DE ABAJO"	"PACMA"	0
"23421"	"VALLADOLID"	"MELGAR DE ABAJO"	"PCPE"	0
"23422"	"VALLADOLID"	"MELGAR DE ABAJO"	"PCTE"	0
"23423"	"VALLADOLID"	"MELGAR DE ABAJO"	"Podemos"	3
"23424"	"VALLADOLID"	"MELGAR DE ABAJO"	"PP"	37
"23425"	"VALLADOLID"	"MELGAR DE ABAJO"	"PSOE"	27
"23426"	"VALLADOLID"	"MELGAR DE ABAJO"	"TyF"	0
"23427"	"VALLADOLID"	"MELGAR DE ABAJO"	"UNIÓN REGIONALISTA"	0
"23428"	"VALLADOLID"	"MELGAR DE ABAJO"	"VOX"	3
"23429"	"VALLADOLID"	"MELGAR DE ABAJO"	"Votos en blanco"	3
"23430"	"VALLADOLID"	"MELGAR DE ABAJO"	"Votos nulos"	0
"23431"	"VALLADOLID"	"MELGAR DE ARRIBA"	"ahora Decide"	0
"23432"	"VALLADOLID"	"MELGAR DE ARRIBA"	"CI - CCD"	0
"23433"	"VALLADOLID"	"MELGAR DE ARRIBA"	"CONTIGO"	0
"23434"	"VALLADOLID"	"MELGAR DE ARRIBA"	"Cs"	29
"23435"	"VALLADOLID"	"MELGAR DE ARRIBA"	"FE de las JONS"	0
"23436"	"VALLADOLID"	"MELGAR DE ARRIBA"	"IU"	3
"23437"	"VALLADOLID"	"MELGAR DE ARRIBA"	"PACMA"	0
"23438"	"VALLADOLID"	"MELGAR DE ARRIBA"	"PCPE"	0
"23439"	"VALLADOLID"	"MELGAR DE ARRIBA"	"PCTE"	0
"23440"	"VALLADOLID"	"MELGAR DE ARRIBA"	"Podemos"	2
"23441"	"VALLADOLID"	"MELGAR DE ARRIBA"	"PP"	52
"23442"	"VALLADOLID"	"MELGAR DE ARRIBA"	"PSOE"	18
"23443"	"VALLADOLID"	"MELGAR DE ARRIBA"	"TyF"	0
"23444"	"VALLADOLID"	"MELGAR DE ARRIBA"	"UNIÓN REGIONALISTA"	0
"23445"	"VALLADOLID"	"MELGAR DE ARRIBA"	"VOX"	11
"23446"	"VALLADOLID"	"MELGAR DE ARRIBA"	"Votos en blanco"	1
"23447"	"VALLADOLID"	"MELGAR DE ARRIBA"	"Votos nulos"	0
"23448"	"VALLADOLID"	"MOJADOS"	"ahora Decide"	1
"23449"	"VALLADOLID"	"MOJADOS"	"CI - CCD"	5
"23450"	"VALLADOLID"	"MOJADOS"	"CONTIGO"	0
"23451"	"VALLADOLID"	"MOJADOS"	"Cs"	190
"23452"	"VALLADOLID"	"MOJADOS"	"FE de las JONS"	3
"23453"	"VALLADOLID"	"MOJADOS"	"IU"	25
"23454"	"VALLADOLID"	"MOJADOS"	"PACMA"	12
"23455"	"VALLADOLID"	"MOJADOS"	"PCPE"	2
"23456"	"VALLADOLID"	"MOJADOS"	"PCTE"	2
"23457"	"VALLADOLID"	"MOJADOS"	"Podemos"	53
"23458"	"VALLADOLID"	"MOJADOS"	"PP"	591
"23459"	"VALLADOLID"	"MOJADOS"	"PSOE"	833
"23460"	"VALLADOLID"	"MOJADOS"	"TyF"	0
"23461"	"VALLADOLID"	"MOJADOS"	"UNIÓN REGIONALISTA"	4
"23462"	"VALLADOLID"	"MOJADOS"	"VOX"	70
"23463"	"VALLADOLID"	"MOJADOS"	"Votos en blanco"	14
"23464"	"VALLADOLID"	"MOJADOS"	"Votos nulos"	22
"23465"	"VALLADOLID"	"MONASTERIO DE VEGA"	"ahora Decide"	0
"23466"	"VALLADOLID"	"MONASTERIO DE VEGA"	"CI - CCD"	0
"23467"	"VALLADOLID"	"MONASTERIO DE VEGA"	"CONTIGO"	0
"23468"	"VALLADOLID"	"MONASTERIO DE VEGA"	"Cs"	9
"23469"	"VALLADOLID"	"MONASTERIO DE VEGA"	"FE de las JONS"	0
"23470"	"VALLADOLID"	"MONASTERIO DE VEGA"	"IU"	0
"23471"	"VALLADOLID"	"MONASTERIO DE VEGA"	"PACMA"	2
"23472"	"VALLADOLID"	"MONASTERIO DE VEGA"	"PCPE"	0
"23473"	"VALLADOLID"	"MONASTERIO DE VEGA"	"PCTE"	0
"23474"	"VALLADOLID"	"MONASTERIO DE VEGA"	"Podemos"	6
"23475"	"VALLADOLID"	"MONASTERIO DE VEGA"	"PP"	13
"23476"	"VALLADOLID"	"MONASTERIO DE VEGA"	"PSOE"	27
"23477"	"VALLADOLID"	"MONASTERIO DE VEGA"	"TyF"	0
"23478"	"VALLADOLID"	"MONASTERIO DE VEGA"	"UNIÓN REGIONALISTA"	0
"23479"	"VALLADOLID"	"MONASTERIO DE VEGA"	"VOX"	5
"23480"	"VALLADOLID"	"MONASTERIO DE VEGA"	"Votos en blanco"	1
"23481"	"VALLADOLID"	"MONASTERIO DE VEGA"	"Votos nulos"	0
"23482"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"ahora Decide"	0
"23483"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"CI - CCD"	0
"23484"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"CONTIGO"	0
"23485"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"Cs"	16
"23486"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"FE de las JONS"	0
"23487"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"IU"	0
"23488"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"PACMA"	0
"23489"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"PCPE"	0
"23490"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"PCTE"	0
"23491"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"Podemos"	2
"23492"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"PP"	37
"23493"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"PSOE"	13
"23494"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"TyF"	0
"23495"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"UNIÓN REGIONALISTA"	0
"23496"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"VOX"	12
"23497"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"Votos en blanco"	1
"23498"	"VALLADOLID"	"MONTEALEGRE DE CAMPOS"	"Votos nulos"	1
"23499"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"ahora Decide"	0
"23500"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"CI - CCD"	0
"23501"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"CONTIGO"	0
"23502"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"Cs"	73
"23503"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"FE de las JONS"	2
"23504"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"IU"	38
"23505"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"PACMA"	1
"23506"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"PCPE"	3
"23507"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"PCTE"	1
"23508"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"Podemos"	30
"23509"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"PP"	247
"23510"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"PSOE"	213
"23511"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"TyF"	0
"23512"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"UNIÓN REGIONALISTA"	1
"23513"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"VOX"	14
"23514"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"Votos en blanco"	11
"23515"	"VALLADOLID"	"MONTEMAYOR DE PILILLA"	"Votos nulos"	10
"23516"	"VALLADOLID"	"MORAL DE LA REINA"	"ahora Decide"	0
"23517"	"VALLADOLID"	"MORAL DE LA REINA"	"CI - CCD"	0
"23518"	"VALLADOLID"	"MORAL DE LA REINA"	"CONTIGO"	0
"23519"	"VALLADOLID"	"MORAL DE LA REINA"	"Cs"	8
"23520"	"VALLADOLID"	"MORAL DE LA REINA"	"FE de las JONS"	0
"23521"	"VALLADOLID"	"MORAL DE LA REINA"	"IU"	0
"23522"	"VALLADOLID"	"MORAL DE LA REINA"	"PACMA"	1
"23523"	"VALLADOLID"	"MORAL DE LA REINA"	"PCPE"	0
"23524"	"VALLADOLID"	"MORAL DE LA REINA"	"PCTE"	0
"23525"	"VALLADOLID"	"MORAL DE LA REINA"	"Podemos"	6
"23526"	"VALLADOLID"	"MORAL DE LA REINA"	"PP"	50
"23527"	"VALLADOLID"	"MORAL DE LA REINA"	"PSOE"	38
"23528"	"VALLADOLID"	"MORAL DE LA REINA"	"TyF"	0
"23529"	"VALLADOLID"	"MORAL DE LA REINA"	"UNIÓN REGIONALISTA"	0
"23530"	"VALLADOLID"	"MORAL DE LA REINA"	"VOX"	2
"23531"	"VALLADOLID"	"MORAL DE LA REINA"	"Votos en blanco"	0
"23532"	"VALLADOLID"	"MORAL DE LA REINA"	"Votos nulos"	0
"23533"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"ahora Decide"	0
"23534"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"CI - CCD"	0
"23535"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"CONTIGO"	0
"23536"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"Cs"	6
"23537"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"FE de las JONS"	0
"23538"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"IU"	1
"23539"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"PACMA"	0
"23540"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"PCPE"	0
"23541"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"PCTE"	0
"23542"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"Podemos"	0
"23543"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"PP"	12
"23544"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"PSOE"	3
"23545"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"TyF"	0
"23546"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"UNIÓN REGIONALISTA"	0
"23547"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"VOX"	9
"23548"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"Votos en blanco"	0
"23549"	"VALLADOLID"	"MORALEJA DE LAS PANADERAS"	"Votos nulos"	2
"23550"	"VALLADOLID"	"MORALES DE CAMPOS"	"ahora Decide"	0
"23551"	"VALLADOLID"	"MORALES DE CAMPOS"	"CI - CCD"	0
"23552"	"VALLADOLID"	"MORALES DE CAMPOS"	"CONTIGO"	0
"23553"	"VALLADOLID"	"MORALES DE CAMPOS"	"Cs"	24
"23554"	"VALLADOLID"	"MORALES DE CAMPOS"	"FE de las JONS"	0
"23555"	"VALLADOLID"	"MORALES DE CAMPOS"	"IU"	2
"23556"	"VALLADOLID"	"MORALES DE CAMPOS"	"PACMA"	0
"23557"	"VALLADOLID"	"MORALES DE CAMPOS"	"PCPE"	0
"23558"	"VALLADOLID"	"MORALES DE CAMPOS"	"PCTE"	0
"23559"	"VALLADOLID"	"MORALES DE CAMPOS"	"Podemos"	2
"23560"	"VALLADOLID"	"MORALES DE CAMPOS"	"PP"	42
"23561"	"VALLADOLID"	"MORALES DE CAMPOS"	"PSOE"	30
"23562"	"VALLADOLID"	"MORALES DE CAMPOS"	"TyF"	0
"23563"	"VALLADOLID"	"MORALES DE CAMPOS"	"UNIÓN REGIONALISTA"	0
"23564"	"VALLADOLID"	"MORALES DE CAMPOS"	"VOX"	5
"23565"	"VALLADOLID"	"MORALES DE CAMPOS"	"Votos en blanco"	0
"23566"	"VALLADOLID"	"MORALES DE CAMPOS"	"Votos nulos"	0
"23567"	"VALLADOLID"	"MOTA DEL MARQUES"	"ahora Decide"	0
"23568"	"VALLADOLID"	"MOTA DEL MARQUES"	"CI - CCD"	0
"23569"	"VALLADOLID"	"MOTA DEL MARQUES"	"CONTIGO"	0
"23570"	"VALLADOLID"	"MOTA DEL MARQUES"	"Cs"	32
"23571"	"VALLADOLID"	"MOTA DEL MARQUES"	"FE de las JONS"	0
"23572"	"VALLADOLID"	"MOTA DEL MARQUES"	"IU"	6
"23573"	"VALLADOLID"	"MOTA DEL MARQUES"	"PACMA"	0
"23574"	"VALLADOLID"	"MOTA DEL MARQUES"	"PCPE"	0
"23575"	"VALLADOLID"	"MOTA DEL MARQUES"	"PCTE"	0
"23576"	"VALLADOLID"	"MOTA DEL MARQUES"	"Podemos"	11
"23577"	"VALLADOLID"	"MOTA DEL MARQUES"	"PP"	80
"23578"	"VALLADOLID"	"MOTA DEL MARQUES"	"PSOE"	116
"23579"	"VALLADOLID"	"MOTA DEL MARQUES"	"TyF"	0
"23580"	"VALLADOLID"	"MOTA DEL MARQUES"	"UNIÓN REGIONALISTA"	0
"23581"	"VALLADOLID"	"MOTA DEL MARQUES"	"VOX"	9
"23582"	"VALLADOLID"	"MOTA DEL MARQUES"	"Votos en blanco"	3
"23583"	"VALLADOLID"	"MOTA DEL MARQUES"	"Votos nulos"	2
"23584"	"VALLADOLID"	"MUCIENTES"	"ahora Decide"	0
"23585"	"VALLADOLID"	"MUCIENTES"	"CI - CCD"	0
"23586"	"VALLADOLID"	"MUCIENTES"	"CONTIGO"	0
"23587"	"VALLADOLID"	"MUCIENTES"	"Cs"	67
"23588"	"VALLADOLID"	"MUCIENTES"	"FE de las JONS"	0
"23589"	"VALLADOLID"	"MUCIENTES"	"IU"	13
"23590"	"VALLADOLID"	"MUCIENTES"	"PACMA"	3
"23591"	"VALLADOLID"	"MUCIENTES"	"PCPE"	0
"23592"	"VALLADOLID"	"MUCIENTES"	"PCTE"	0
"23593"	"VALLADOLID"	"MUCIENTES"	"Podemos"	14
"23594"	"VALLADOLID"	"MUCIENTES"	"PP"	151
"23595"	"VALLADOLID"	"MUCIENTES"	"PSOE"	143
"23596"	"VALLADOLID"	"MUCIENTES"	"TyF"	0
"23597"	"VALLADOLID"	"MUCIENTES"	"UNIÓN REGIONALISTA"	0
"23598"	"VALLADOLID"	"MUCIENTES"	"VOX"	55
"23599"	"VALLADOLID"	"MUCIENTES"	"Votos en blanco"	9
"23600"	"VALLADOLID"	"MUCIENTES"	"Votos nulos"	5
"23601"	"VALLADOLID"	"MURIEL"	"ahora Decide"	0
"23602"	"VALLADOLID"	"MURIEL"	"CI - CCD"	0
"23603"	"VALLADOLID"	"MURIEL"	"CONTIGO"	0
"23604"	"VALLADOLID"	"MURIEL"	"Cs"	7
"23605"	"VALLADOLID"	"MURIEL"	"FE de las JONS"	1
"23606"	"VALLADOLID"	"MURIEL"	"IU"	2
"23607"	"VALLADOLID"	"MURIEL"	"PACMA"	0
"23608"	"VALLADOLID"	"MURIEL"	"PCPE"	0
"23609"	"VALLADOLID"	"MURIEL"	"PCTE"	0
"23610"	"VALLADOLID"	"MURIEL"	"Podemos"	0
"23611"	"VALLADOLID"	"MURIEL"	"PP"	39
"23612"	"VALLADOLID"	"MURIEL"	"PSOE"	47
"23613"	"VALLADOLID"	"MURIEL"	"TyF"	0
"23614"	"VALLADOLID"	"MURIEL"	"UNIÓN REGIONALISTA"	0
"23615"	"VALLADOLID"	"MURIEL"	"VOX"	4
"23616"	"VALLADOLID"	"MURIEL"	"Votos en blanco"	2
"23617"	"VALLADOLID"	"MURIEL"	"Votos nulos"	1
"23618"	"VALLADOLID"	"NAVA DEL REY"	"ahora Decide"	0
"23619"	"VALLADOLID"	"NAVA DEL REY"	"CI - CCD"	0
"23620"	"VALLADOLID"	"NAVA DEL REY"	"CONTIGO"	0
"23621"	"VALLADOLID"	"NAVA DEL REY"	"Cs"	82
"23622"	"VALLADOLID"	"NAVA DEL REY"	"FE de las JONS"	0
"23623"	"VALLADOLID"	"NAVA DEL REY"	"IU"	19
"23624"	"VALLADOLID"	"NAVA DEL REY"	"PACMA"	0
"23625"	"VALLADOLID"	"NAVA DEL REY"	"PCPE"	1
"23626"	"VALLADOLID"	"NAVA DEL REY"	"PCTE"	0
"23627"	"VALLADOLID"	"NAVA DEL REY"	"Podemos"	29
"23628"	"VALLADOLID"	"NAVA DEL REY"	"PP"	399
"23629"	"VALLADOLID"	"NAVA DEL REY"	"PSOE"	392
"23630"	"VALLADOLID"	"NAVA DEL REY"	"TyF"	0
"23631"	"VALLADOLID"	"NAVA DEL REY"	"UNIÓN REGIONALISTA"	1
"23632"	"VALLADOLID"	"NAVA DEL REY"	"VOX"	28
"23633"	"VALLADOLID"	"NAVA DEL REY"	"Votos en blanco"	10
"23634"	"VALLADOLID"	"NAVA DEL REY"	"Votos nulos"	13
"23635"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"ahora Decide"	0
"23636"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"CI - CCD"	0
"23637"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"CONTIGO"	0
"23638"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"Cs"	42
"23639"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"FE de las JONS"	1
"23640"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"IU"	4
"23641"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"PACMA"	1
"23642"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"PCPE"	0
"23643"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"PCTE"	0
"23644"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"Podemos"	0
"23645"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"PP"	79
"23646"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"PSOE"	74
"23647"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"TyF"	0
"23648"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"UNIÓN REGIONALISTA"	0
"23649"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"VOX"	27
"23650"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"Votos en blanco"	4
"23651"	"VALLADOLID"	"NUEVA VILLA DE LAS TORRES"	"Votos nulos"	0
"23652"	"VALLADOLID"	"OLIVARES DE DUERO"	"ahora Decide"	0
"23653"	"VALLADOLID"	"OLIVARES DE DUERO"	"CI - CCD"	0
"23654"	"VALLADOLID"	"OLIVARES DE DUERO"	"CONTIGO"	0
"23655"	"VALLADOLID"	"OLIVARES DE DUERO"	"Cs"	28
"23656"	"VALLADOLID"	"OLIVARES DE DUERO"	"FE de las JONS"	0
"23657"	"VALLADOLID"	"OLIVARES DE DUERO"	"IU"	3
"23658"	"VALLADOLID"	"OLIVARES DE DUERO"	"PACMA"	1
"23659"	"VALLADOLID"	"OLIVARES DE DUERO"	"PCPE"	0
"23660"	"VALLADOLID"	"OLIVARES DE DUERO"	"PCTE"	1
"23661"	"VALLADOLID"	"OLIVARES DE DUERO"	"Podemos"	2
"23662"	"VALLADOLID"	"OLIVARES DE DUERO"	"PP"	80
"23663"	"VALLADOLID"	"OLIVARES DE DUERO"	"PSOE"	84
"23664"	"VALLADOLID"	"OLIVARES DE DUERO"	"TyF"	1
"23665"	"VALLADOLID"	"OLIVARES DE DUERO"	"UNIÓN REGIONALISTA"	0
"23666"	"VALLADOLID"	"OLIVARES DE DUERO"	"VOX"	12
"23667"	"VALLADOLID"	"OLIVARES DE DUERO"	"Votos en blanco"	4
"23668"	"VALLADOLID"	"OLIVARES DE DUERO"	"Votos nulos"	3
"23669"	"VALLADOLID"	"OLMEDO"	"ahora Decide"	2
"23670"	"VALLADOLID"	"OLMEDO"	"CI - CCD"	3
"23671"	"VALLADOLID"	"OLMEDO"	"CONTIGO"	0
"23672"	"VALLADOLID"	"OLMEDO"	"Cs"	338
"23673"	"VALLADOLID"	"OLMEDO"	"FE de las JONS"	1
"23674"	"VALLADOLID"	"OLMEDO"	"IU"	32
"23675"	"VALLADOLID"	"OLMEDO"	"PACMA"	8
"23676"	"VALLADOLID"	"OLMEDO"	"PCPE"	1
"23677"	"VALLADOLID"	"OLMEDO"	"PCTE"	3
"23678"	"VALLADOLID"	"OLMEDO"	"Podemos"	61
"23679"	"VALLADOLID"	"OLMEDO"	"PP"	1128
"23680"	"VALLADOLID"	"OLMEDO"	"PSOE"	550
"23681"	"VALLADOLID"	"OLMEDO"	"TyF"	0
"23682"	"VALLADOLID"	"OLMEDO"	"UNIÓN REGIONALISTA"	2
"23683"	"VALLADOLID"	"OLMEDO"	"VOX"	122
"23684"	"VALLADOLID"	"OLMEDO"	"Votos en blanco"	42
"23685"	"VALLADOLID"	"OLMEDO"	"Votos nulos"	40
"23686"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"ahora Decide"	0
"23687"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"CI - CCD"	0
"23688"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"CONTIGO"	0
"23689"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"Cs"	17
"23690"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"FE de las JONS"	0
"23691"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"IU"	2
"23692"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"PACMA"	0
"23693"	"VALLADOLID"	"OLMOS DE ESGUEVA"	"PCPE"	0
