Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
106;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;PP;377
107;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;PSOE;134
108;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;IU;42
109;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;FE-JONS;2
110;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;PNC;1
111;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;PAE-I;1
112;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;752;359;468;571;6;7;URCL;1
113;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;PSOE;57
114;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;PP;39
115;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;IU;3
116;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;URCL;0
117;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;PNC;0
118;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;FE-JONS;0
119;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;124;81;99;102;0;3;PAE-I;0
120;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;PSOE;196
121;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;PP;145
122;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;IU;27
123;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;URCL;2
124;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;PNC;1
125;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;PAE-I;0
126;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;475;243;328;380;5;4;FE-JONS;0
127;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;738;280;438;575;12;15;PP;306
