Código.de.mesa;Provincia;Código..municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
27749;37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;1;U;131;37;71;89;0;1;TAB;0
27750;37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;1;U;131;37;71;89;0;1;PACMA;0
27751;37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;1;U;131;37;71;89;0;1;ESPANAVACIADA;0
27752;37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;1;U;131;37;71;89;0;1;VOLT;0
27753;37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;1;U;131;37;71;89;0;1;UPL;0
27754;37-272-1-001-U;SALAMANCA;272;SAELICES EL CHICO;1;1;U;131;37;71;89;0;1;PCAS;0
27755;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PP;37
27756;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PSOE;13
27757;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;VOX;9
27758;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;Cs;2
27759;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;ESPANAVACIADA;1
27760;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PUM+J;0
27761;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;TAB;0
27762;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;UPL;0
27763;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;VOLT;0
27764;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;Podemos;0
27765;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PCTE;0
27766;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PCAS;0
27767;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PACMA;0
27768;37-273-1-001-U;SALAMANCA;273;LA SAGRADA;1;1;U;85;30;44;62;0;0;PREPAL;0
27769;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PP;218
27770;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;VOX;136
27771;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PSOE;80
27772;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;Cs;21
27773;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;Podemos;16
27774;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;ESPANAVACIADA;9
27775;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;UPL;4
27776;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;VOLT;4
27777;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PACMA;2
27778;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PUM+J;2
27779;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PREPAL;1
27780;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PCTE;1
27781;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;PCAS;0
27782;37-274-1-001-U;SALAMANCA;274;SALAMANCA;1;1;U;717;292;415;499;2;3;TAB;0
27783;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PP;208
27784;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;VOX;88
27785;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PSOE;59
27786;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;Cs;21
27787;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;ESPANAVACIADA;6
27788;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;Podemos;5
27789;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;UPL;2
27790;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PACMA;1
27791;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PREPAL;1
27792;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PCAS;0
27793;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PCTE;0
27794;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;TAB;0
27795;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;PUM+J;0
27796;37-274-2-001-A;SALAMANCA;274;SALAMANCA;2;1;A;569;251;320;404;6;7;VOLT;0
27797;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PP;228
27798;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;VOX;75
27799;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PSOE;62
27800;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;Cs;22
27801;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;Podemos;9
27802;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;ESPANAVACIADA;5
27803;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PACMA;1
27804;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PUM+J;1
27805;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;TAB;0
27806;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;UPL;0
27807;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;VOLT;0
27808;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PCAS;0
27809;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PCTE;0
27810;37-274-2-001-B;SALAMANCA;274;SALAMANCA;2;1;B;542;264;336;409;3;3;PREPAL;0
27811;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PP;141
27812;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PSOE;107
27813;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;VOX;43
27814;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;Cs;22
27815;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;Podemos;11
27816;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;ESPANAVACIADA;6
27817;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;UPL;3
27818;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PREPAL;2
27819;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PCTE;1
27820;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PUM+J;1
27821;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PACMA;0
27822;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;VOLT;0
27823;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;TAB;0
27824;37-274-3-001-U;SALAMANCA;274;SALAMANCA;3;1;U;568;214;286;344;5;2;PCAS;0
27825;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PP;216
27826;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PSOE;87
27827;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;VOX;65
27828;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;Cs;22
27829;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;Podemos;13
27830;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;ESPANAVACIADA;6
27831;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PUM+J;1
27832;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;UPL;1
27833;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PACMA;0
27834;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PCAS;0
27835;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PCTE;0
27836;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;TAB;0
27837;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;VOLT;0
27838;37-274-4-001-U;SALAMANCA;274;SALAMANCA;4;1;U;648;242;357;421;8;2;PREPAL;0
27839;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PP;209
27840;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;VOX;88
27841;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PSOE;79
27842;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;Cs;15
27843;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;Podemos;10
27844;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;ESPANAVACIADA;6
27845;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;UPL;4
27846;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PUM+J;1
27847;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PACMA;1
27848;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PREPAL;0
27849;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PCAS;0
27850;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;VOLT;0
27851;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;PCTE;0
27852;37-274-5-001-A;SALAMANCA;274;SALAMANCA;5;1;A;554;251;355;419;0;6;TAB;0
27853;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PP;226
27854;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;VOX;73
27855;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PSOE;60
27856;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;Cs;24
27857;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;Podemos;12
27858;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;ESPANAVACIADA;9
27859;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PUM+J;3
27860;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;UPL;2
27861;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PACMA;1
27862;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PCAS;1
27863;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PCTE;0
27864;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;VOLT;0
27865;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;TAB;0
27866;37-274-5-001-B;SALAMANCA;274;SALAMANCA;5;1;B;588;247;335;418;3;4;PREPAL;0
27867;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PP;148
27868;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PSOE;86
27869;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;VOX;62
27870;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;Podemos;18
27871;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;Cs;17
27872;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;ESPANAVACIADA;2
27873;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;UPL;2
27874;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PCAS;1
27875;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PACMA;1
27876;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PUM+J;1
27877;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;VOLT;0
27878;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PCTE;0
27879;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;TAB;0
27880;37-274-6-001-A;SALAMANCA;274;SALAMANCA;6;1;A;533;167;282;343;2;3;PREPAL;0
27881;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PP;160
27882;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PSOE;89
27883;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;VOX;58
27884;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;Cs;18
27885;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;Podemos;14
27886;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;ESPANAVACIADA;3
27887;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PCTE;1
27888;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PREPAL;1
27889;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PACMA;1
27890;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;TAB;1
27891;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PCAS;1
27892;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;PUM+J;1
27893;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;UPL;0
27894;37-274-6-001-B;SALAMANCA;274;SALAMANCA;6;1;B;551;204;290;352;2;2;VOLT;0
27895;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PP;177
27896;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;VOX;47
27897;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PSOE;34
27898;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;Cs;11
27899;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;ESPANAVACIADA;6
27900;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;Podemos;5
27901;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;VOLT;1
27902;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PACMA;1
27903;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PREPAL;0
27904;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;UPL;0
27905;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PCTE;0
27906;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PCAS;0
27907;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;PUM+J;0
27908;37-274-1-002-A;SALAMANCA;274;SALAMANCA;1;2;A;402;171;246;287;1;4;TAB;0
27909;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PP;195
27910;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;VOX;61
27911;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PSOE;50
27912;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;Cs;27
27913;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;Podemos;4
27914;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;ESPANAVACIADA;3
27915;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PACMA;2
27916;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;UPL;1
27917;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;TAB;0
27918;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;VOLT;0
27919;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PCAS;0
27920;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PREPAL;0
27921;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PUM+J;0
27922;37-274-1-002-B;SALAMANCA;274;SALAMANCA;1;2;B;488;190;292;349;0;6;PCTE;0
27923;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PP;167
27924;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PSOE;99
27925;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;VOX;75
27926;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;Cs;25
27927;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;Podemos;14
27928;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;ESPANAVACIADA;8
27929;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;UPL;3
27930;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PUM+J;2
27931;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PACMA;2
27932;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;VOLT;1
27933;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PCTE;0
27934;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;TAB;0
27935;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PREPAL;0
27936;37-274-2-002-A;SALAMANCA;274;SALAMANCA;2;2;A;590;252;334;400;1;3;PCAS;0
27937;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PP;175
27938;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PSOE;103
27939;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;VOX;61
27940;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;Cs;25
27941;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;Podemos;19
27942;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;ESPANAVACIADA;7
27943;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;UPL;4
27944;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PACMA;3
27945;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PUM+J;0
27946;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PREPAL;0
27947;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PCAS;0
27948;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;PCTE;0
27949;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;TAB;0
27950;37-274-2-002-B;SALAMANCA;274;SALAMANCA;2;2;B;596;239;338;409;7;5;VOLT;0
27951;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PP;199
27952;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PSOE;142
27953;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;VOX;75
27954;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;Cs;31
27955;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;Podemos;22
27956;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;ESPANAVACIADA;6
27957;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PUM+J;2
27958;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PACMA;2
27959;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PCTE;2
27960;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;UPL;2
27961;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;TAB;1
27962;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;VOLT;0
27963;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PREPAL;0
27964;37-274-3-002-A;SALAMANCA;274;SALAMANCA;3;2;A;754;292;409;491;2;5;PCAS;0
27965;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PP;184
27966;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PSOE;117
27967;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;VOX;79
27968;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;Podemos;25
27969;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;Cs;25
27970;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;ESPANAVACIADA;10
27971;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;UPL;4
27972;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PUM+J;3
27973;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PACMA;1
27974;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PCAS;1
27975;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;VOLT;0
27976;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PCTE;0
27977;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;PREPAL;0
27978;37-274-3-002-B;SALAMANCA;274;SALAMANCA;3;2;B;754;252;373;456;4;3;TAB;0
27979;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PP;120
27980;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PSOE;75
27981;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;VOX;31
27982;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;Cs;15
27983;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;Podemos;11
27984;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;ESPANAVACIADA;5
27985;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PACMA;4
27986;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;UPL;3
27987;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PREPAL;1
27988;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PCTE;0
27989;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PUM+J;0
27990;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;TAB;0
27991;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;PCAS;0
27992;37-274-4-002-A;SALAMANCA;274;SALAMANCA;4;2;A;421;174;239;270;4;1;VOLT;0
27993;37-274-4-002-B;SALAMANCA;274;SALAMANCA;4;2;B;462;174;228;275;1;0;PP;139
27994;37-274-4-002-B;SALAMANCA;274;SALAMANCA;4;2;B;462;174;228;275;1;0;PSOE;63
